title,url,source,time,query,position,moment
"Why Kamala Harris’ visit shows Tarrant County is key in 2020 presidential 
race",https://www.star-telegram.com/news/state/texas/article228134354.html,Fort Worth Star-Telegram,15 hours ago,Kamala Harris,10,2019-03-23 12:00:00
"Bernie Sanders, Kamala Harris react to completion of Trump-Russia inquiry",https://www.youtube.com/watch?v=upqLj1yPnTY,The Guardian,4 hours ago,Kamala Harris,7,2019-03-23 12:00:00
"Kamala Harris: 'White House should not be allowed to interfere' with 
Mueller report",https://www.washingtonexaminer.com/news/kamala-harris-white-house-should-not-be-allowed-to-interfere-with-mueller-report,Washington Examiner,13 hours ago,Kamala Harris,8,2019-03-23 12:00:00
Kamala Harris pitches big increase in teacher pay,https://www.politico.com/story/2019/03/23/kamala-harris-teacher-pay-proposal-1233066,Politico,10 hours ago,Kamala Harris,1,2019-03-23 18:00:00
Kamala Harris is first 2020 presidential candidate to visit Tarrant County,https://www.wfaa.com/article/news/kamala-harris-is-first-2020-presidential-candidate-to-visit-tarrant-county/287-802b9267-c2bb-4861-96e6-7fab8e6d6a77,WFAA-TV,18 hours ago,Kamala Harris,8,2019-03-23 18:00:00
"Kamala Harris visits Beto O'Rourke's, Julián Castro's Texas home turf 
seeking presidential campaign support",https://www.dallasnews.com/news/elections-2020/2019/03/22/kamala-harris-visits-beto-orourkes-julincastros-texas-home-turf-seeking-presidential-support,Dallas Morning News,20 hours ago,Kamala Harris,10,2019-03-23 18:00:00
"At Kamala Harris’ Houston rally, former Beto O’Rourke supporters weigh a 
new option",https://www.chron.com/news/houston-texas/houston/article/At-Kamala-Harris-Houston-rally-former-Beto-13711469.php,Houston Chronicle,1 hour ago,Kamala Harris,2,2019-03-23 18:00:00
"As Harris draws crowds, some ask: Can only Beto turn Texas blue?",https://www.star-telegram.com/opinion/opn-columns-blogs/bud-kennedy/article228327964.html,Fort Worth Star-Telegram,1 hour ago,Kamala Harris,3,2019-03-23 18:00:00
How black women could give Kamala Harris a financial boost in 2020,https://finance.yahoo.com/news/kamala-harris-donors-2020-114914741.html,Yahoo Finance,10 hours ago,Kamala Harris,6,2019-03-23 18:00:00
Kamala Harris to call for federal spending to raise teacher salaries,https://www.latimes.com/politics/la-na-pol-kamala-harris-teacher-pay-20190323-story.html,Los Angeles Times,11 hours ago,Kamala Harris,7,2019-03-23 18:00:00
"Kamala Harris: 'White House should not be allowed to interfere' with 
Mueller report",https://www.washingtonexaminer.com/news/kamala-harris-white-house-should-not-be-allowed-to-interfere-with-mueller-report,Washington Examiner,19 hours ago,Kamala Harris,9,2019-03-23 18:00:00
Kamala Harris Calls for U.S. Spending Hike to Boost Teacher Pay,https://www.bloomberg.com/news/articles/2019-03-23/kamala-harris-calls-for-u-s-spending-hike-to-boost-teacher-pay,Bloomberg,7 hours ago,Kamala Harris,5,2019-03-23 18:00:00
"In Houston, Kamala Harris draws large crowd, prominent Democrats in first 
major Texas swing",https://www.texastribune.org/2019/03/23/kamala-harris-2020-houston-texas-southern-university-beto-orourke/,The Texas Tribune,3 hours ago,Kamala Harris,4,2019-03-23 18:00:00
Kamala Harris to call for federal spending to raise teacher salaries,https://www.latimes.com/politics/la-na-pol-kamala-harris-teacher-pay-20190323-story.html,Los Angeles Times,17 hours ago,Kamala Harris,10,2019-03-24 00:00:00
"Testing strength, Harris and Sanders take 2020 to rival turf",https://abcnews.go.com/Politics/wireStory/testing-strength-harris-sanders-2020-rival-turf-61894957,ABC News,2 hours ago,Kamala Harris,2,2019-03-24 00:00:00
"In Houston, Kamala Harris draws large crowd, prominent Democrats in first 
major Texas swing",https://www.texastribune.org/2019/03/23/kamala-harris-2020-houston-texas-southern-university-beto-orourke/,The Texas Tribune,9 hours ago,Kamala Harris,7,2019-03-24 00:00:00
"Kamala Harris to pitch using federal funds to give teachers pay raises | 
TheHill",https://thehill.com/homenews/campaign/435432-kamala-harris-to-pitch-using-federal-funds-to-give-teachers-pay-raises,The Hill,11 hours ago,Kamala Harris,8,2019-03-24 00:00:00
"Kamala Harris' trip to Texas puts Beto O'Rourke, Julian Castro on notice",https://www.washingtonexaminer.com/news/kamala-harris-trip-to-texas-puts-beto-orourke-julian-castro-on-notice,Washington Examiner,2 hours ago,Kamala Harris,3,2019-03-24 00:00:00
"At Kamala Harris’ Houston rally, former Beto O’Rourke supporters weigh a 
new option",https://www.chron.com/news/houston-texas/houston/article/At-Kamala-Harris-Houston-rally-former-Beto-13711469.php,Houston Chronicle,6 hours ago,Kamala Harris,5,2019-03-24 00:00:00
Kamala Harris calls for federal investment to raise teachers' salaries,https://www.cnn.com/2019/03/23/politics/kamala-harris-teacher-funding-announcement/index.html,CNN.com,3 hours ago,Kamala Harris,4,2019-03-24 00:00:00
Harris and O'Rourke go straight for each other's strongholds,https://www.politico.com/story/2019/03/23/kamala-harris-beto-orourke-2020-1233320,Politico,3 hours ago,Kamala Harris,1,2019-03-24 00:00:00
How black women could give Kamala Harris a financial boost in 2020,https://finance.yahoo.com/news/kamala-harris-donors-2020-114914741.html,Yahoo Finance,16 hours ago,Kamala Harris,9,2019-03-24 00:00:00
"BET to Address ‘Race and Justice’ in Town Hall Featuring Cory Booker, 
Kamala Harris",https://deadline.com/2019/03/bet-criminal-justice-town-hall-features-cory-booker-kamala-harris-1202581387/,Deadline,7 hours ago,Kamala Harris,6,2019-03-24 00:00:00
"Bernie Sanders, Kamala Harris react to completion of Trump-Russia inquiry – 
video",https://www.theguardian.com/us-news/video/2019/mar/23/bernie-sanders-kamala-harris-react-to-completion-of-trump-russia-inquiry-video,The Guardian,16 hours ago,Kamala Harris,6,2019-03-24 06:00:00
"In Houston, Kamala Harris draws large crowd, prominent Democrats in first 
major Texas swing",https://www.texastribune.org/2019/03/23/kamala-harris-2020-houston-texas-southern-university-beto-orourke/,The Texas Tribune,15 hours ago,Kamala Harris,5,2019-03-24 06:00:00
Harris and O'Rourke go straight for each other's strongholds,https://www.politico.com/story/2019/03/23/kamala-harris-beto-orourke-2020-1233320,Politico,9 hours ago,Kamala Harris,1,2019-03-24 06:00:00
How black women could give Kamala Harris a financial boost in 2020,https://finance.yahoo.com/news/kamala-harris-donors-2020-114914741.html,Yahoo Finance,22 hours ago,Kamala Harris,7,2019-03-24 06:00:00
Kamala Harris to call for federal spending to raise teacher salaries,https://www.latimes.com/politics/la-na-pol-kamala-harris-teacher-pay-20190323-story.html,Los Angeles Times,23 hours ago,Kamala Harris,8,2019-03-24 06:00:00
"Kamala Harris calls for AG Barr to testify on Mueller probe, as 2020 Dems 
seize on report drop",https://www.foxnews.com/politics/kamala-harris-calls-for-ag-barr-to-testify-on-mueller-probe-as-2020-dems-seize-on-report-drop,Fox News,1 day ago,Kamala Harris,10,2019-03-24 06:00:00
Kamala Harris calls for federal investment to raise teachers' salaries,https://www.cnn.com/2019/03/23/politics/kamala-harris-teacher-funding-announcement/index.html,CNN.com,9 hours ago,Kamala Harris,2,2019-03-24 06:00:00
"BET to Address ‘Race and Justice’ in Town Hall Featuring Cory Booker, 
Kamala Harris",https://deadline.com/2019/03/bet-criminal-justice-town-hall-features-cory-booker-kamala-harris-1202581387/,Deadline,13 hours ago,Kamala Harris,4,2019-03-24 06:00:00
"At Kamala Harris’ Houston rally, former Beto O’Rourke supporters weigh a 
new option",https://www.chron.com/news/houston-texas/houston/article/At-Kamala-Harris-Houston-rally-former-Beto-13711469.php,Houston Chronicle,12 hours ago,Kamala Harris,3,2019-03-24 06:00:00
"Kamala Harris: 'White House should not be allowed to interfere' with 
Mueller report",https://www.washingtonexaminer.com/news/kamala-harris-white-house-should-not-be-allowed-to-interfere-with-mueller-report,Washington Examiner,1 day ago,Kamala Harris,9,2019-03-24 06:00:00
"At Kamala Harris’ Houston rally, former Beto O’Rourke supporters weigh a 
new option",https://www.chron.com/news/houston-texas/houston/article/At-Kamala-Harris-Houston-rally-former-Beto-13711469.php,Houston Chronicle,18 hours ago,Kamala Harris,6,2019-03-24 12:00:00
Democratic Sen. Kamala Harris holds rally in Houston,https://www.click2houston.com/news/democratic-sen-kamala-harris-holds-rally-in-houston,Click2Houston,14 hours ago,Kamala Harris,3,2019-03-24 12:00:00
"In Houston, Kamala Harris draws large crowd, prominent Democrats in first 
major Texas swing",https://www.texastribune.org/2019/03/23/kamala-harris-2020-houston-texas-southern-university-beto-orourke/,The Texas Tribune,21 hours ago,Kamala Harris,9,2019-03-24 12:00:00
Harris and O'Rourke go straight for each other's strongholds,https://www.politico.com/story/2019/03/23/kamala-harris-beto-orourke-2020-1233320,Politico,15 hours ago,Kamala Harris,4,2019-03-24 12:00:00
Kamala Harris calls for federal investment to raise teachers' salaries,https://www.cnn.com/2019/03/23/politics/kamala-harris-teacher-funding-announcement/index.html,CNN.com,3 hours ago,Kamala Harris,1,2019-03-24 12:00:00
"Testing strength, senators Kamala Harris and Bernie Sanders take 2020 to 
rivals' turf",https://www.bostonglobe.com/news/nation/2019/03/23/testing-strength-senators-kamala-harris-and-bernie-sanders-take-rivals-turf/4eD7rI9eBYtWTAXkgswNEI/story.html,The Boston Globe,18 hours ago,Kamala Harris,5,2019-03-24 12:00:00
Kamala Harris’s second big idea tells us why she’s a skilled candidate,https://www.washingtonpost.com/opinions/2019/03/24/harris-goes-big-her-second-big-idea/,Washington Post,14 mins ago,Kamala Harris,2,2019-03-24 12:00:00
"Bernie Sanders, Kamala Harris react to completion of Trump-Russia inquiry – 
video",https://www.theguardian.com/us-news/video/2019/mar/23/bernie-sanders-kamala-harris-react-to-completion-of-trump-russia-inquiry-video,The Guardian,22 hours ago,Kamala Harris,10,2019-03-24 12:00:00
"As Harris draws crowds, some ask: Can only Beto turn Texas blue?",https://www.star-telegram.com/opinion/opn-columns-blogs/bud-kennedy/article228327964.html,Fort Worth Star-Telegram,19 hours ago,Kamala Harris,7,2019-03-24 12:00:00
"BET to Address ‘Race and Justice’ in Town Hall Featuring Cory Booker, 
Kamala Harris",https://deadline.com/2019/03/bet-criminal-justice-town-hall-features-cory-booker-kamala-harris-1202581387/,Deadline,19 hours ago,Kamala Harris,8,2019-03-24 12:00:00
"BET to Address ‘Race and Justice’ in Town Hall Featuring Cory Booker, 
Kamala Harris",https://deadline.com/2019/03/bet-criminal-justice-town-hall-features-cory-booker-kamala-harris-1202581387/,Deadline,1 day ago,Kamala Harris,10,2019-03-24 18:00:00
Harris sends signal to Biden on 2020: Every era has its end,https://www.foxnews.com/us/harris-sends-signal-to-biden-on-2020-every-era-has-its-end,Fox News,37 mins ago,Kamala Harris,3,2019-03-24 18:00:00
"While some SF officials back homegrown presidential hopeful Harris, others 
are feelin’ the Bern",http://www.sfexaminer.com/sf-officials-back-homegrown-presidential-hopeful-harris-others-feelin-bern/,The San Francisco Examiner,14 hours ago,Kamala Harris,6,2019-03-24 18:00:00
Harris and O'Rourke go straight for each other's strongholds,https://www.politico.com/story/2019/03/23/kamala-harris-beto-orourke-2020-1233320,Politico,21 hours ago,Kamala Harris,7,2019-03-24 18:00:00
"Harris jabs Biden, Sanders, and Warren: Older leaders should 'know when to 
pass the baton'",https://www.washingtonexaminer.com/news/harris-jabs-biden-sanders-and-warren-older-leaders-should-know-when-to-pass-the-baton,Washington Examiner,4 hours ago,Kamala Harris,5,2019-03-24 18:00:00
"Testing strength, senators Kamala Harris and Bernie Sanders take 2020 to 
rivals' turf",https://www.bostonglobe.com/news/nation/2019/03/23/testing-strength-senators-kamala-harris-and-bernie-sanders-take-rivals-turf/4eD7rI9eBYtWTAXkgswNEI/story.html,The Boston Globe,1 day ago,Kamala Harris,8,2019-03-24 18:00:00
Kamala Harris calls for federal investment to raise teachers' salaries,https://www.cnn.com/2019/03/23/politics/kamala-harris-teacher-funding-announcement/index.html,CNN.com,5 hours ago,Kamala Harris,2,2019-03-24 18:00:00
Harris sends signal to Biden on 2020: Every era has its end,https://fox17.com/news/nation-world/harris-sends-signal-to-biden-on-2020-every-era-has-its-end,WZTV,43 mins ago,Kamala Harris,4,2019-03-24 18:00:00
Kamala Harris’s second big idea tells us why she’s a skilled candidate,https://www.washingtonpost.com/opinions/2019/03/24/harris-goes-big-her-second-big-idea/,Washington Post,6 hours ago,Kamala Harris,1,2019-03-24 18:00:00
"At Kamala Harris’ Houston rally, former Beto O’Rourke supporters weigh a 
new option",https://www.chron.com/news/houston-texas/houston/article/At-Kamala-Harris-Houston-rally-former-Beto-13711469.php,Houston Chronicle,1 day ago,Kamala Harris,9,2019-03-24 18:00:00
Harris sends signal to Biden on 2020: Every era has its end,http://nbcmontana.com/news/nation-world/harris-sends-signal-to-biden-on-2020-every-era-has-its-end,NBC Montana,6 hours ago,Kamala Harris,4,2019-03-25 00:00:00
"At Kamala Harris’ Houston rally, former Beto O’Rourke supporters weigh a 
new option",https://www.chron.com/news/houston-texas/houston/article/At-Kamala-Harris-Houston-rally-former-Beto-13711469.php,Houston Chronicle,1 day ago,Kamala Harris,8,2019-03-25 00:00:00
How black women could give Kamala Harris a financial boost in 2020,https://finance.yahoo.com/news/kamala-harris-donors-2020-114914741.html,Yahoo Finance,1 day ago,Kamala Harris,10,2019-03-25 00:00:00
Kamala Harris’s second big idea tells us why she’s a skilled candidate,https://www.washingtonpost.com/opinions/2019/03/24/harris-goes-big-her-second-big-idea/,Washington Post,12 hours ago,Kamala Harris,1,2019-03-25 00:00:00
"Harris jabs Biden, Sanders, and Warren: Older leaders should 'know when to 
pass the baton'",https://www.washingtonexaminer.com/news/harris-jabs-biden-sanders-and-warren-older-leaders-should-know-when-to-pass-the-baton,Washington Examiner,10 hours ago,Kamala Harris,5,2019-03-25 00:00:00
Kamala Harris calls for federal investment to raise teachers' salaries,https://www.cnn.com/2019/03/23/politics/kamala-harris-teacher-funding-announcement/index.html,CNN.com,11 hours ago,Kamala Harris,6,2019-03-25 00:00:00
"In Houston, Kamala Harris draws large crowd, prominent Democrats in first 
major Texas swing",https://www.texastribune.org/2019/03/23/kamala-harris-2020-houston-texas-southern-university-beto-orourke/,The Texas Tribune,1 day ago,Kamala Harris,9,2019-03-25 00:00:00
"Kamala Harris makes a point in Houston: It’s not just O’Rourke and Sanders 
who can draw crowds",https://www.washingtonpost.com/politics/kamala-harris-makes-a-point-in-houston-its-not-just-orourke-and-sanders-who-can-draw-crowds/2019/03/23/5651c538-4d5e-11e9-93d0-64dbcf38ba41_story.html,Washington Post,1 day ago,Kamala Harris,7,2019-03-25 00:00:00
"Kamala Harris visits Ebenezer, Morehouse in White House bid",https://www.ajc.com/news/kamala-harris-visits-ebenezer-morehouse-white-house-bid/abL1CUZd9ayDbXwvVZkUIK/,AJC.com,5 hours ago,Kamala Harris,3,2019-03-25 00:00:00
Harris and O'Rourke go straight for each other's strongholds,https://www.politico.com/story/2019/03/23/kamala-harris-beto-orourke-2020-1233320,Politico,1 day ago,Kamala Harris,2,2019-03-25 00:00:00
Harris and O'Rourke go straight for each other's strongholds,https://www.politico.com/story/2019/03/23/kamala-harris-beto-orourke-2020-1233320,Politico,1 day ago,Kamala Harris,6,2019-03-25 06:00:00
Kamala Harris calls for federal investment to raise teachers' salaries,https://www.cnn.com/2019/03/23/politics/kamala-harris-teacher-funding-announcement/index.html,CNN.com,17 hours ago,Kamala Harris,5,2019-03-25 06:00:00
Kamala Harris’s second big idea tells us why she’s a skilled candidate,https://www.washingtonpost.com/opinions/2019/03/24/harris-goes-big-her-second-big-idea/,Washington Post,18 hours ago,Kamala Harris,1,2019-03-25 06:00:00
"Kamala Harris makes a point in Houston: It’s not just O’Rourke and Sanders 
who can draw crowds",https://www.washingtonpost.com/politics/kamala-harris-makes-a-point-in-houston-its-not-just-orourke-and-sanders-who-can-draw-crowds/2019/03/23/5651c538-4d5e-11e9-93d0-64dbcf38ba41_story.html,Washington Post,1 day ago,Kamala Harris,7,2019-03-25 06:00:00
"Kamala Harris visits Ebenezer, Morehouse in White House bid",https://www.ajc.com/news/kamala-harris-visits-ebenezer-morehouse-white-house-bid/abL1CUZd9ayDbXwvVZkUIK/,AJC.com,1 hour ago,Kamala Harris,3,2019-03-25 06:00:00
"At Kamala Harris’ Houston rally, former Beto O’Rourke supporters weigh a 
new option",https://www.chron.com/news/houston-texas/houston/article/At-Kamala-Harris-Houston-rally-former-Beto-13711469.php,Houston Chronicle,1 day ago,Kamala Harris,8,2019-03-25 06:00:00
How black women could give Kamala Harris a financial boost in 2020,https://finance.yahoo.com/news/kamala-harris-donors-2020-114914741.html,Yahoo Finance,1 day ago,Kamala Harris,10,2019-03-25 06:00:00
Harris sends signal to Biden on 2020: Every era has its end,http://nbcmontana.com/news/nation-world/harris-sends-signal-to-biden-on-2020-every-era-has-its-end,KECI,12 hours ago,Kamala Harris,4,2019-03-25 06:00:00
"Democratic presidential candidate Kamala Harris announced plans for teacher 
pay raise",https://abc13.com/politics/kamala-harris-announced-her-plans-for-teacher-pay-raise/5215518/,ABC13 Houston,4 hours ago,Kamala Harris,2,2019-03-25 06:00:00
"In Houston, Kamala Harris draws large crowd, prominent Democrats in first 
major Texas swing",https://www.texastribune.org/2019/03/23/kamala-harris-2020-houston-texas-southern-university-beto-orourke/,The Texas Tribune,1 day ago,Kamala Harris,9,2019-03-25 06:00:00
Kamala Harris reaches for black women voters in Atlanta,https://www.washingtonexaminer.com/news/kamala-harris-reaches-for-black-women-voters-in-atlanta,Washington Examiner,11 hours ago,Kamala Harris,4,2019-03-25 12:00:00
Kamala Harris’s second big idea tells us why she’s a skilled candidate,https://www.washingtonpost.com/opinions/2019/03/24/harris-goes-big-her-second-big-idea/,Washington Post,1 day ago,Kamala Harris,1,2019-03-25 12:00:00
"Survey: SC Democratic Party county chairs say early interest on Cory 
Booker, Kamala Harris",https://www.postandcourier.com/politics/survey-sc-democratic-party-county-chairs-say-early-interest-on/article_2cffe1a8-4726-11e9-b054-8faf43ae97ef.html,Post and Courier,1 day ago,Kamala Harris,8,2019-03-25 12:00:00
Harris sends signal to Biden on 2020: Every era has its end,http://nbcmontana.com/news/nation-world/harris-sends-signal-to-biden-on-2020-every-era-has-its-end,KECI,18 hours ago,Kamala Harris,6,2019-03-25 12:00:00
Harris sends message to old-guard: Every era has its end,https://www.foxnews.com/us/harris-sends-message-to-old-guard-every-era-has-its-end,Fox News,18 hours ago,Kamala Harris,5,2019-03-25 12:00:00
"Kamala Harris makes a point in Houston: It’s not just O’Rourke and Sanders 
who can draw crowds",https://www.washingtonpost.com/politics/kamala-harris-makes-a-point-in-houston-its-not-just-orourke-and-sanders-who-can-draw-crowds/2019/03/23/5651c538-4d5e-11e9-93d0-64dbcf38ba41_story.html,Washington Post,1 day ago,Kamala Harris,10,2019-03-25 12:00:00
"Democratic presidential candidate Kamala Harris announced plans for teacher 
pay raise",https://abc13.com/politics/kamala-harris-announced-her-plans-for-teacher-pay-raise/5215518/,ABC13 Houston,10 hours ago,Kamala Harris,2,2019-03-25 12:00:00
Harris and O'Rourke go straight for each other's strongholds,https://www.politico.com/story/2019/03/23/kamala-harris-beto-orourke-2020-1233320,Politico,1 day ago,Kamala Harris,9,2019-03-25 12:00:00
"Kamala Harris visits Ebenezer, Morehouse in White House bid",https://www.ajc.com/news/kamala-harris-visits-ebenezer-morehouse-white-house-bid/abL1CUZd9ayDbXwvVZkUIK/,AJC.com,2 hours ago,Kamala Harris,3,2019-03-25 12:00:00
Kamala Harris calls for federal investment to raise teachers' salaries,https://www.cnn.com/2019/03/23/politics/kamala-harris-teacher-funding-announcement/index.html,CNN.com,23 hours ago,Kamala Harris,7,2019-03-25 12:00:00
How black women could give Kamala Harris a financial boost in 2020,https://finance.yahoo.com/news/kamala-harris-donors-2020-114914741.html,Yahoo Finance,2 days ago,Kamala Harris,10,2019-03-25 18:00:00
Kamala Harris reaches for black women voters in Atlanta,https://www.washingtonexaminer.com/news/kamala-harris-reaches-for-black-women-voters-in-atlanta,Washington Examiner,17 hours ago,Kamala Harris,7,2019-03-25 18:00:00
Harris and O'Rourke go straight for each other's strongholds,https://www.politico.com/story/2019/03/23/kamala-harris-beto-orourke-2020-1233320,Politico,1 day ago,Kamala Harris,8,2019-03-25 18:00:00
"Kamala Harris visits Ebenezer, Morehouse in White House bid",https://www.ajc.com/news/kamala-harris-visits-ebenezer-morehouse-white-house-bid/abL1CUZd9ayDbXwvVZkUIK/,AJC.com,8 hours ago,Kamala Harris,5,2019-03-25 18:00:00
"Democratic presidential candidate Kamala Harris announced plans for teacher 
pay raise",https://abc13.com/politics/kamala-harris-announced-her-plans-for-teacher-pay-raise/5215518/,ABC13 Houston,16 hours ago,Kamala Harris,6,2019-03-25 18:00:00
"Kamala Harris says older democratic leaders need to know when to 'pass the 
baton'",https://www.marketwatch.com/story/kamala-harris-says-older-democratic-leaders-need-to-know-when-to-pass-the-baton-2019-03-25,MarketWatch,8 hours ago,Kamala Harris,4,2019-03-25 18:00:00
Kamala Harris’s second big idea tells us why she’s a skilled candidate,https://www.washingtonpost.com/opinions/2019/03/24/harris-goes-big-her-second-big-idea/,Washington Post,1 day ago,Kamala Harris,2,2019-03-25 18:00:00
"Kamala Harris Spreads the Gospel of Truth, Leadership and Optimism During 
Ebenezer Baptist Church, Morehouse Visits",https://www.theroot.com/kamala-harris-spreads-the-gospel-of-truth-leadership-a-1833548322,The Root,3 hours ago,Kamala Harris,1,2019-03-25 18:00:00
"At Kamala Harris’ Houston rally, former Beto O’Rourke supporters weigh a 
new option",https://www.chron.com/news/houston-texas/houston/article/At-Kamala-Harris-Houston-rally-former-Beto-13711469.php,Houston Chronicle,2 days ago,Kamala Harris,9,2019-03-25 18:00:00
Harris: AG Barr ‘Must’ Testify to Congress about Mueller Report,https://www.nationalreview.com/news/kamala-harris-william-barr-must-testify-to-congress-about-mueller-report/,National Review,5 hours ago,Kamala Harris,3,2019-03-25 18:00:00
"Kamala Harris says older Democratic leaders need to know when to ‘pass the 
baton’",https://www.marketwatch.com/story/kamala-harris-says-older-democratic-leaders-need-to-know-when-to-pass-the-baton-2019-03-25,MarketWatch,6 hours ago,Kamala Harris,3,2019-03-26 00:00:00
"Kamala Harris Spreads the Gospel of Truth, Leadership and Optimism During 
Ebenezer Baptist Church, Morehouse Visits",https://www.theroot.com/kamala-harris-spreads-the-gospel-of-truth-leadership-a-1833548322,The Root,9 hours ago,Kamala Harris,2,2019-03-26 00:00:00
Kamala Harris’s second big idea tells us why she’s a skilled candidate,https://www.washingtonpost.com/opinions/2019/03/24/harris-goes-big-her-second-big-idea/,Washington Post,1 day ago,Kamala Harris,9,2019-03-26 00:00:00
Harris: AG Barr ‘Must’ Testify to Congress about Mueller Report,https://www.nationalreview.com/news/kamala-harris-william-barr-must-testify-to-congress-about-mueller-report/,National Review,11 hours ago,Kamala Harris,4,2019-03-26 00:00:00
"Kamala Harris visits Ebenezer, Morehouse in White House bid",https://www.ajc.com/news/kamala-harris-visits-ebenezer-morehouse-white-house-bid/abL1CUZd9ayDbXwvVZkUIK/,AJC.com,14 hours ago,Kamala Harris,5,2019-03-26 00:00:00
"Survey: SC Democratic Party county chairs say early interest on Cory 
Booker, Kamala Harris",https://www.postandcourier.com/politics/survey-sc-democratic-party-county-chairs-say-early-interest-on/article_2cffe1a8-4726-11e9-b054-8faf43ae97ef.html,Post and Courier,1 day ago,Kamala Harris,10,2019-03-26 00:00:00
Kamala Harris mobbed on Twitter after meeting with California AIPAC leaders,https://www.sfgate.com/politics/article/Kamala-Harris-AIPAC-tweet-progressives-Israel-Jews-13715866.php,SFGate,3 hours ago,Kamala Harris,1,2019-03-26 00:00:00
Harris sends signal to Biden on 2020: Every era has its end,http://nbcmontana.com/news/nation-world/harris-sends-signal-to-biden-on-2020-every-era-has-its-end,KECI,1 day ago,Kamala Harris,8,2019-03-26 00:00:00
"Democratic presidential candidate Kamala Harris announced plans for teacher 
pay raise",https://abc13.com/politics/kamala-harris-announced-her-plans-for-teacher-pay-raise/5215518/,ABC13 Houston,22 hours ago,Kamala Harris,6,2019-03-26 00:00:00
Kamala Harris reaches for black women voters in Atlanta,https://www.washingtonexaminer.com/news/kamala-harris-reaches-for-black-women-voters-in-atlanta,Washington Examiner,23 hours ago,Kamala Harris,7,2019-03-26 00:00:00
Kamala Harris reaches for black women voters in Atlanta,https://www.washingtonexaminer.com/news/kamala-harris-reaches-for-black-women-voters-in-atlanta,Washington Examiner,1 day ago,Kamala Harris,10,2019-03-26 06:00:00
"2020 presidential election: Kamala Harris’s plan to raise teacher pay, 
explained",https://www.vox.com/policy-and-politics/2019/3/26/18280734/kamala-harris-2020-election-policies-teachers-salaries,Vox,15 mins ago,Kamala Harris,5,2019-03-26 06:00:00
"Sen. Kamala Harris says federal government must step in to close the 
'teacher pay gap'",https://edsource.org/2019/sen-kamala-harris-says-federal-government-must-step-in-to-close-the-teacher-pay-gap/610321,EdSource,16 hours ago,Kamala Harris,7,2019-03-26 06:00:00
Kamala Harris mobbed on Twitter after meeting with California AIPAC leaders,https://www.sfgate.com/politics/article/Kamala-Harris-AIPAC-tweet-progressives-Israel-Jews-13715866.php,SFGate,9 hours ago,Kamala Harris,1,2019-03-26 06:00:00
"Kamala Harris Spreads the Gospel of Truth, Leadership and Optimism During 
Ebenezer Baptist Church, Morehouse Visits",https://www.theroot.com/kamala-harris-spreads-the-gospel-of-truth-leadership-a-1833548322,The Root,15 hours ago,Kamala Harris,2,2019-03-26 06:00:00
Harris: AG Barr ‘Must’ Testify to Congress about Mueller Report,https://www.nationalreview.com/news/kamala-harris-william-barr-must-testify-to-congress-about-mueller-report/,National Review,17 hours ago,Kamala Harris,8,2019-03-26 06:00:00
"Kamala Harris says older Democratic leaders need to know when to ‘pass the 
baton’",https://www.marketwatch.com/story/kamala-harris-says-older-democratic-leaders-need-to-know-when-to-pass-the-baton-2019-03-25,MarketWatch,12 hours ago,Kamala Harris,6,2019-03-26 06:00:00
"Kamala Harris visits Ebenezer, Morehouse in White House bid",https://www.ajc.com/news/kamala-harris-visits-ebenezer-morehouse-white-house-bid/abL1CUZd9ayDbXwvVZkUIK/,AJC.com,20 hours ago,Kamala Harris,9,2019-03-26 06:00:00
Kamala Harris' teacher pay price tag: $315B,https://www.politico.com/story/2019/03/26/kamala-harris-teacher-pay-1236033,Politico,15 mins ago,Kamala Harris,4,2019-03-26 06:00:00
Kamala Harris unveils $315 billion plan to boost teacher pay,http://www.nbcnews.com/politics/2020-election/kamala-harris-unveils-315-billion-plan-boost-teacher-pay-n987171,NBC News,7 mins ago,Kamala Harris,3,2019-03-26 06:00:00
Kamala Harris unveils $315 billion plan to boost teacher pay,https://www.nbcnews.com/politics/2020-election/kamala-harris-unveils-315-billion-plan-boost-teacher-pay-n987171,NBC News,6 hours ago,Kamala Harris,2,2019-03-26 12:00:00
Kamala Harris seeks $315B to dramatically raise teachers' salaries,https://www.foxbusiness.com/politics/kamala-harris-seeks-315b-to-dramatically-raise-teachers-salaries,Fox Business,2 hours ago,Kamala Harris,4,2019-03-26 12:00:00
"Democratic presidential candidate Kamala Harris wants to give every 
American teacher a big raise. Here's how she plans to do it",https://www.cnbc.com/2019/03/26/kamala-harris-wants-to-give-every-american-teacher-a-big-raise.html,CNBC.com,1 hour ago,Kamala Harris,1,2019-03-26 12:00:00
"Kamala Harris pitches $13,500 pay raise for teachers",https://www.washingtonexaminer.com/news/kamala-harris-pitches-13-500-pay-raise-for-teachers,Washington Examiner,3 hours ago,Kamala Harris,5,2019-03-26 12:00:00
"2020 presidential election: Kamala Harris’s plan to raise teacher pay, 
explained",https://www.vox.com/policy-and-politics/2019/3/26/18280734/kamala-harris-2020-election-policies-teachers-salaries,Vox,6 hours ago,Kamala Harris,10,2019-03-26 12:00:00
"Kamala Harris details plan to boost teacher pay by an average of $13,500",https://www.rollcall.com/news/campaigns/kamala-harris-details-plan-boost-teacher-pay,Roll Call,6 hours ago,Kamala Harris,9,2019-03-26 12:00:00
