title,url,source,time,query,position,moment
"Amy Klobuchar backs 'Green New Deal,' promises executive action on gun 
control in first 100 days",https://www.foxnews.com/politics/amy-klobuchar-promotes-green-new-deal-promises-executive-action-on-gun-control-in-first-100-days,Fox News,1 day ago,Amy Klobuchar,6,2019-06-20 00:00:00
Klobuchar details raft of policy plans for first 100 days,https://www.politico.com/story/2019/06/18/klobuchar-100-days-policy-plans-1366757,Politico,2 days ago,Amy Klobuchar,2,2019-06-20 06:00:00
Amy Klobuchar Outlines Her First 100 Days With Immigration A Top Priority,https://dailycaller.com/2019/06/18/klobuchar-open-borders/,The Daily Caller,1 day ago,Amy Klobuchar,5,2019-06-20 06:00:00
"Amy Klobuchar's Big Idea: Improving Mental Health Care And Addiction 
Treatment | NBC Nightly News",https://www.youtube.com/watch?v=Wd97VDBPjH8,YouTube,10 hours ago,Amy Klobuchar,3,2019-06-20 06:00:00
Klobuchar Lists Executive Orders She’d Sign As President,https://minnesota.cbslocal.com/2019/06/18/klobuchar-lists-executive-orders-shed-sign-as-president/,WCCO,1 day ago,Amy Klobuchar,8,2019-06-20 06:00:00
"Amy Klobuchar backs 'Green New Deal,' promises executive action on gun 
control in first 100 days",https://www.foxnews.com/politics/amy-klobuchar-promotes-green-new-deal-promises-executive-action-on-gun-control-in-first-100-days,Fox News,1 day ago,Amy Klobuchar,6,2019-06-20 06:00:00
Klobuchar lists executive orders she'd sign as president,https://www.apnews.com/42a39a6b3373433b82f2d27265fe4b72,AP News,13 hours ago,Amy Klobuchar,4,2019-06-20 06:00:00
Klobuchar reveals 100 actions for first 100 days in office | TheHill,https://thehill.com/homenews/campaign/449040-klobuchar-reveals-100-actions-for-first-100-days-in-office,TheHill,1 day ago,Amy Klobuchar,9,2019-06-20 06:00:00
Cory Booker and Amy Klobuchar can break out — but they’ll need to take risks,https://www.washingtonpost.com/opinions/2019/06/18/cory-booker-amy-klobuchar-can-break-out-theyll-need-take-risks/,Washington Post,1 day ago,Amy Klobuchar,7,2019-06-20 06:00:00
18 Questions With Amy Klobuchar,https://www.nytimes.com/interactive/2019/us/politics/amy-klobuchar-2020-campaign.html,The New York Times,1 day ago,Amy Klobuchar,1,2019-06-20 06:00:00
Sen. Amy Klobuchar sets first 100 days goals,http://www.startribune.com/sen-amy-klobuchar-sets-first-100-days-goals/511451732/,Star Tribune,1 day ago,Amy Klobuchar,10,2019-06-20 06:00:00
Klobuchar Lists Executive Orders She’d Sign As President,https://minnesota.cbslocal.com/2019/06/18/klobuchar-lists-executive-orders-shed-sign-as-president/,WCCO,2 days ago,Amy Klobuchar,7,2019-06-20 12:00:00
"Amy Klobuchar's Big Idea: Improving Mental Health Care And Addiction 
Treatment | NBC Nightly News",https://www.youtube.com/watch?v=Wd97VDBPjH8,YouTube,16 hours ago,Amy Klobuchar,3,2019-06-20 12:00:00
Klobuchar lists executive orders she'd sign as president,https://www.mprnews.org/story/2019/06/18/klobuchar-lists-executive-orders-she-would-sign-as-president,MPR News,2 days ago,Amy Klobuchar,10,2019-06-20 12:00:00
18 Questions With Amy Klobuchar,https://www.nytimes.com/interactive/2019/us/politics/amy-klobuchar-2020-campaign.html,The New York Times,1 day ago,Amy Klobuchar,1,2019-06-20 12:00:00
Klobuchar details raft of policy plans for first 100 days,https://www.politico.com/story/2019/06/18/klobuchar-100-days-policy-plans-1366757,Politico,2 days ago,Amy Klobuchar,2,2019-06-20 12:00:00
Klobuchar lists executive orders she'd sign as president,https://kstp.com/politics/amy-klobuchar-lists-executive-orders-shed-sign-as-president/5393671/,KSTP TV,2 days ago,Amy Klobuchar,9,2019-06-20 12:00:00
Cory Booker and Amy Klobuchar can break out — but they’ll need to take risks,https://www.washingtonpost.com/opinions/2019/06/18/cory-booker-amy-klobuchar-can-break-out-theyll-need-take-risks/,Washington Post,1 day ago,Amy Klobuchar,5,2019-06-20 12:00:00
Sen. Amy Klobuchar sets first 100 days goals,http://www.startribune.com/sen-amy-klobuchar-sets-first-100-days-goals/511451732/,Star Tribune,2 days ago,Amy Klobuchar,8,2019-06-20 12:00:00
A fighter or a peacemaker? Amy Klobuchar is trying to be both.,https://www.csmonitor.com/USA/Politics/2019/0618/A-fighter-or-a-peacemaker-Amy-Klobuchar-is-trying-to-be-both,Christian Science Monitor,1 day ago,Amy Klobuchar,6,2019-06-20 12:00:00
"Amy Klobuchar backs 'Green New Deal,' promises executive action on gun 
control in first 100 days",https://www.foxnews.com/politics/amy-klobuchar-promotes-green-new-deal-promises-executive-action-on-gun-control-in-first-100-days,Fox News,1 day ago,Amy Klobuchar,4,2019-06-20 12:00:00
"Explaining Amy Klobuchar, Who Empowers Me Through Fear",https://theslot.jezebel.com/explaining-amy-klobuchar-who-empowers-me-through-fear-1835389978,The Slot - Jezebel,2 hours ago,Amy Klobuchar,1,2019-06-20 18:00:00
Amy Klobuchar Needs a Plan to Enact Her 137 Plans,http://nymag.com/intelligencer/2019/06/amy-klobuchar-needs-a-plan-to-enact-her-137-plans.html,New York Magazine,2 days ago,Amy Klobuchar,9,2019-06-20 18:00:00
Cuomo to Klobuchar: Why Can't Democrats Pack Stadiums The Way Trump Does?,https://www.realclearpolitics.com/video/2019/06/19/cuomo_to_klobachur_why_cant_democrats_pack_stadiums_the_way_trump_does.html,RealClearPolitics,1 day ago,Amy Klobuchar,6,2019-06-20 18:00:00
"Buttigieg faults Israel on human rights, while Klobuchar, Warren, Harris, 
Booker and de Blasio offer excuses",https://mondoweiss.net/2019/06/buttigieg-klobuchar-excuses/,Mondoweiss,5 hours ago,Amy Klobuchar,4,2019-06-20 18:00:00
"Amy Klobuchar releases list of 136 things she would do in first 100 days as 
president",https://bringmethenews.com/minnesota-news/amy-klobuchar-releases-list-of-136-things-she-would-do-in-first-100-days-as-president,Bring Me The News,2 days ago,Amy Klobuchar,10,2019-06-20 18:00:00
What is Amy Klobuchar's stance on copper-nickel mining?,https://www.minnpost.com/environment/2019/06/what-is-amy-klobuchars-stance-on-copper-nickel-mining/,MinnPost,5 hours ago,Amy Klobuchar,5,2019-06-20 18:00:00
"Amy Klobuchar backs 'Green New Deal,' promises executive action on gun 
control in first 100 days",https://www.foxnews.com/politics/amy-klobuchar-promotes-green-new-deal-promises-executive-action-on-gun-control-in-first-100-days,Fox News,2 days ago,Amy Klobuchar,7,2019-06-20 18:00:00
"Sen. Amy Klobuchar to spend July 4, following weekend in NH",https://www.wmur.com/article/sen-amy-klobuchar-to-spend-july-4-following-weekend-in-nh/28122757,WMUR.com,2 hours ago,Amy Klobuchar,3,2019-06-20 18:00:00
18 Questions With Amy Klobuchar,https://www.nytimes.com/interactive/2019/us/politics/amy-klobuchar-2020-campaign.html,The New York Times,1 day ago,Amy Klobuchar,2,2019-06-20 18:00:00
Cory Booker and Amy Klobuchar can break out — but they’ll need to take risks,https://www.washingtonpost.com/opinions/2019/06/18/cory-booker-amy-klobuchar-can-break-out-theyll-need-take-risks/,Washington Post,2 days ago,Amy Klobuchar,8,2019-06-20 18:00:00
"Amy Klobuchar backs 'Green New Deal,' promises executive action on gun 
control in first 100 days",https://www.foxnews.com/politics/amy-klobuchar-promotes-green-new-deal-promises-executive-action-on-gun-control-in-first-100-days,Fox News,2 days ago,Amy Klobuchar,8,2019-06-21 00:00:00
What is Amy Klobuchar's stance on copper-nickel mining?,https://www.minnpost.com/environment/2019/06/what-is-amy-klobuchars-stance-on-copper-nickel-mining/,MinnPost,11 hours ago,Amy Klobuchar,5,2019-06-21 00:00:00
Cory Booker and Amy Klobuchar can break out — but they’ll need to take risks,https://www.washingtonpost.com/opinions/2019/06/18/cory-booker-amy-klobuchar-can-break-out-theyll-need-take-risks/,Washington Post,2 days ago,Amy Klobuchar,9,2019-06-21 00:00:00
Cuomo to Klobuchar: Why Can't Democrats Pack Stadiums The Way Trump Does?,https://www.realclearpolitics.com/video/2019/06/19/cuomo_to_klobachur_why_cant_democrats_pack_stadiums_the_way_trump_does.html,RealClearPolitics,1 day ago,Amy Klobuchar,6,2019-06-21 00:00:00
"Buttigieg faults Israel on human rights, while Klobuchar, Warren, Harris, 
Booker and de Blasio offer excuses",https://mondoweiss.net/2019/06/buttigieg-klobuchar-excuses/,Mondoweiss,11 hours ago,Amy Klobuchar,4,2019-06-21 00:00:00
18 Questions With Amy Klobuchar,https://www.nytimes.com/interactive/2019/us/politics/amy-klobuchar-2020-campaign.html,The New York Times,1 day ago,Amy Klobuchar,7,2019-06-21 00:00:00
"Explaining Amy Klobuchar, Who Empowers Me Through Fear",https://theslot.jezebel.com/explaining-amy-klobuchar-who-empowers-me-through-fear-1835389978,The Slot - Jezebel,8 hours ago,Amy Klobuchar,2,2019-06-21 00:00:00
"Klobuchar fundraises for Doug Jones following Roy Moore's Senate run 
announcement | TheHill",https://thehill.com/homenews/campaign/449640-klobuchar-fundraises-for-doug-jones-following-roy-moores-senate-run,The Hill,5 hours ago,Amy Klobuchar,3,2019-06-21 00:00:00
Amy Klobuchar on her top 3 priorities as president,https://www.pbs.org/newshour/show/amy-klobuchar-on-her-top-3-priorities-as-president,PBS,6 hours ago,Amy Klobuchar,1,2019-06-21 00:00:00
"Amy Klobuchar releases list of 136 things she would do in first 100 days as 
president",https://bringmethenews.com/minnesota-news/amy-klobuchar-releases-list-of-136-things-she-would-do-in-first-100-days-as-president,Bring Me The News,2 days ago,Amy Klobuchar,10,2019-06-21 00:00:00
18 Questions With Amy Klobuchar,https://www.nytimes.com/interactive/2019/us/politics/amy-klobuchar-2020-campaign.html,The New York Times,2 days ago,Amy Klobuchar,7,2019-06-21 06:00:00
"Buttigieg faults Israel on human rights, while Klobuchar, Warren, Harris, 
Booker and de Blasio offer excuses",https://mondoweiss.net/2019/06/buttigieg-klobuchar-excuses/,Mondoweiss,17 hours ago,Amy Klobuchar,4,2019-06-21 06:00:00
What is Amy Klobuchar's stance on copper-nickel mining?,https://www.minnpost.com/environment/2019/06/what-is-amy-klobuchars-stance-on-copper-nickel-mining/,MinnPost,17 hours ago,Amy Klobuchar,5,2019-06-21 06:00:00
"Explaining Amy Klobuchar, Who Empowers Me Through Fear",https://theslot.jezebel.com/explaining-amy-klobuchar-who-empowers-me-through-fear-1835389978,The Slot - Jezebel,14 hours ago,Amy Klobuchar,2,2019-06-21 06:00:00
Cuomo to Klobuchar: Why Can't Democrats Pack Stadiums The Way Trump Does?,https://www.realclearpolitics.com/video/2019/06/19/cuomo_to_klobachur_why_cant_democrats_pack_stadiums_the_way_trump_does.html,RealClearPolitics,1 day ago,Amy Klobuchar,6,2019-06-21 06:00:00
"Amy Klobuchar backs 'Green New Deal,' promises executive action on gun 
control in first 100 days",https://www.foxnews.com/politics/amy-klobuchar-promotes-green-new-deal-promises-executive-action-on-gun-control-in-first-100-days,Fox News,2 days ago,Amy Klobuchar,8,2019-06-21 06:00:00
Cory Booker and Amy Klobuchar can break out — but they’ll need to take risks,https://www.washingtonpost.com/opinions/2019/06/18/cory-booker-amy-klobuchar-can-break-out-theyll-need-take-risks/,Washington Post,2 days ago,Amy Klobuchar,9,2019-06-21 06:00:00
"Klobuchar fundraises for Doug Jones following Roy Moore's Senate run 
announcement | TheHill",https://thehill.com/homenews/campaign/449640-klobuchar-fundraises-for-doug-jones-following-roy-moores-senate-run,The Hill,11 hours ago,Amy Klobuchar,3,2019-06-21 06:00:00
"Amy Klobuchar releases list of 136 things she would do in first 100 days as 
president",https://bringmethenews.com/minnesota-news/amy-klobuchar-releases-list-of-136-things-she-would-do-in-first-100-days-as-president,Bring Me The News,2 days ago,Amy Klobuchar,10,2019-06-21 06:00:00
Amy Klobuchar on her top 3 priorities as president,https://www.pbs.org/newshour/show/amy-klobuchar-on-her-top-3-priorities-as-president,PBS,12 hours ago,Amy Klobuchar,1,2019-06-21 06:00:00
"2020 Candidates Reveal Some Embarrassing Moments And Amy Klobuchar's Is A 
Doozy",https://www.huffpost.com/entry/amy-klobuchar-democrats-2020-embarrassing-moment_n_5d0cb8bbe4b0aa375f4b05fe,HuffPost,3 hours ago,Amy Klobuchar,3,2019-06-21 12:00:00
"Explaining Amy Klobuchar, Who Empowers Me Through Fear",https://theslot.jezebel.com/explaining-amy-klobuchar-who-empowers-me-through-fear-1835389978,The Slot - Jezebel,20 hours ago,Amy Klobuchar,2,2019-06-21 12:00:00
"Buttigieg faults Israel on human rights, while Klobuchar, Warren, Harris, 
Booker and de Blasio offer excuses",https://mondoweiss.net/2019/06/buttigieg-klobuchar-excuses/,Mondoweiss,23 hours ago,Amy Klobuchar,5,2019-06-21 12:00:00
Cory Booker and Amy Klobuchar can break out — but they’ll need to take risks,https://www.washingtonpost.com/opinions/2019/06/18/cory-booker-amy-klobuchar-can-break-out-theyll-need-take-risks/,Washington Post,2 days ago,Amy Klobuchar,10,2019-06-21 12:00:00
"Klobuchar fundraises for Doug Jones following Roy Moore's Senate run 
announcement | TheHill",https://thehill.com/homenews/campaign/449640-klobuchar-fundraises-for-doug-jones-following-roy-moores-senate-run,The Hill,17 hours ago,Amy Klobuchar,4,2019-06-21 12:00:00
18 Questions With Amy Klobuchar,https://www.nytimes.com/interactive/2019/us/politics/amy-klobuchar-2020-campaign.html,The New York Times,2 days ago,Amy Klobuchar,8,2019-06-21 12:00:00
What is Amy Klobuchar's stance on copper-nickel mining?,https://www.minnpost.com/environment/2019/06/what-is-amy-klobuchars-stance-on-copper-nickel-mining/,MinnPost,23 hours ago,Amy Klobuchar,6,2019-06-21 12:00:00
"Amy Klobuchar backs 'Green New Deal,' promises executive action on gun 
control in first 100 days",https://www.foxnews.com/politics/amy-klobuchar-promotes-green-new-deal-promises-executive-action-on-gun-control-in-first-100-days,Fox News,2 days ago,Amy Klobuchar,9,2019-06-21 12:00:00
Cuomo to Klobuchar: Why Can't Democrats Pack Stadiums The Way Trump Does?,https://www.realclearpolitics.com/video/2019/06/19/cuomo_to_klobachur_why_cant_democrats_pack_stadiums_the_way_trump_does.html,RealClearPolitics,1 day ago,Amy Klobuchar,7,2019-06-21 12:00:00
Amy Klobuchar on her top 3 priorities as president,https://www.pbs.org/newshour/show/amy-klobuchar-on-her-top-3-priorities-as-president,PBS,18 hours ago,Amy Klobuchar,1,2019-06-21 12:00:00
Cuomo to Klobuchar: Why Can't Democrats Pack Stadiums The Way Trump Does?,https://www.realclearpolitics.com/video/2019/06/19/cuomo_to_klobachur_why_cant_democrats_pack_stadiums_the_way_trump_does.html,RealClearPolitics,2 days ago,Amy Klobuchar,9,2019-06-21 18:00:00
What is Amy Klobuchar's stance on copper-nickel mining?,https://www.minnpost.com/environment/2019/06/what-is-amy-klobuchars-stance-on-copper-nickel-mining/,MinnPost,1 day ago,Amy Klobuchar,8,2019-06-21 18:00:00
"Explaining Amy Klobuchar, Who Empowers Me Through Fear",https://theslot.jezebel.com/explaining-amy-klobuchar-who-empowers-me-through-fear-1835389978,The Slot - Jezebel,1 day ago,Amy Klobuchar,2,2019-06-21 18:00:00
"Klobuchar fundraises for Doug Jones following Roy Moore's Senate run 
announcement | TheHill",https://thehill.com/homenews/campaign/449640-klobuchar-fundraises-for-doug-jones-following-roy-moores-senate-run,The Hill,23 hours ago,Amy Klobuchar,6,2019-06-21 18:00:00
"Buttigieg faults Israel on human rights, while Klobuchar, Warren, Harris, 
Booker and de Blasio offer excuses",https://mondoweiss.net/2019/06/buttigieg-klobuchar-excuses/,Mondoweiss,1 day ago,Amy Klobuchar,7,2019-06-21 18:00:00
"2020 Candidates Reveal Some Embarrassing Moments And Amy Klobuchar's Is A 
Doozy",https://www.huffpost.com/entry/amy-klobuchar-democrats-2020-embarrassing-moment_n_5d0cb8bbe4b0aa375f4b05fe,HuffPost,9 hours ago,Amy Klobuchar,4,2019-06-21 18:00:00
Amy Klobuchar on her top 3 priorities as president,https://www.pbs.org/newshour/show/amy-klobuchar-on-her-top-3-priorities-as-president,PBS,1 day ago,Amy Klobuchar,1,2019-06-21 18:00:00
Why Sen. Duckworth is ‘excited’ by presidential candidate Amy Klobuchar,https://www.yahoo.com/entertainment/why-sen-duckworth-excited-presidential-103000035.html,Yahoo,12 hours ago,Amy Klobuchar,5,2019-06-21 18:00:00
18 Questions With Amy Klobuchar,https://www.nytimes.com/interactive/2019/us/politics/amy-klobuchar-2020-campaign.html,The New York Times,2 days ago,Amy Klobuchar,10,2019-06-21 18:00:00
Amy Klobuchar talks about her three priorities,https://www.miamiherald.com/news/politics-government/election/article231843698.html,Miami Herald,1 hour ago,Amy Klobuchar,3,2019-06-21 18:00:00
18 Questions With Amy Klobuchar,https://www.nytimes.com/interactive/2019/us/politics/amy-klobuchar-2020-campaign.html,The New York Times,2 days ago,Amy Klobuchar,9,2019-06-22 00:00:00
Amy Klobuchar’s First Act As President Would Be On Climate Change,https://dailycaller.com/2019/06/18/amy-klobuchar-first-act-climate-change/,The Daily Caller,3 days ago,Amy Klobuchar,10,2019-06-22 00:00:00
"Klobuchar fundraises for Doug Jones following Roy Moore's Senate run 
announcement | TheHill",https://thehill.com/homenews/campaign/449640-klobuchar-fundraises-for-doug-jones-following-roy-moores-senate-run,TheHill,1 day ago,Amy Klobuchar,2,2019-06-22 00:00:00
"Explaining Amy Klobuchar, Who Empowers Me Through Fear",https://theslot.jezebel.com/explaining-amy-klobuchar-who-empowers-me-through-fear-1835389978,The Slot - Jezebel,1 day ago,Amy Klobuchar,5,2019-06-22 00:00:00
Amy Klobuchar talks about her three priorities,https://www.miamiherald.com/news/politics-government/election/article231843698.html,Miami Herald,7 hours ago,Amy Klobuchar,3,2019-06-22 00:00:00
Amy Klobuchar on her top 3 priorities as president,https://www.pbs.org/newshour/show/amy-klobuchar-on-her-top-3-priorities-as-president,PBS,1 day ago,Amy Klobuchar,1,2019-06-22 00:00:00
"Buttigieg faults Israel on human rights, while Klobuchar, Warren, Harris, 
Booker and de Blasio offer excuses",https://mondoweiss.net/2019/06/buttigieg-klobuchar-excuses/,Mondoweiss,1 day ago,Amy Klobuchar,6,2019-06-22 00:00:00
"2020 Candidates Reveal Some Embarrassing Moments And Amy Klobuchar's Is A 
Doozy",https://www.huffpost.com/entry/amy-klobuchar-democrats-2020-embarrassing-moment_n_5d0cb8bbe4b0aa375f4b05fe,HuffPost,15 hours ago,Amy Klobuchar,4,2019-06-22 00:00:00
What is Amy Klobuchar's stance on copper-nickel mining?,https://www.minnpost.com/environment/2019/06/what-is-amy-klobuchars-stance-on-copper-nickel-mining/,MinnPost,1 day ago,Amy Klobuchar,7,2019-06-22 00:00:00
Cuomo to Klobuchar: Why Can't Democrats Pack Stadiums The Way Trump Does?,https://www.realclearpolitics.com/video/2019/06/19/cuomo_to_klobachur_why_cant_democrats_pack_stadiums_the_way_trump_does.html,RealClearPolitics,2 days ago,Amy Klobuchar,8,2019-06-22 00:00:00
Amy Klobuchar on her top 3 priorities as president,https://www.pbs.org/newshour/show/amy-klobuchar-on-her-top-3-priorities-as-president,PBS,1 day ago,Amy Klobuchar,2,2019-06-22 06:00:00
18 Questions With Amy Klobuchar,https://www.nytimes.com/interactive/2019/us/politics/amy-klobuchar-2020-campaign.html,The New York Times,3 days ago,Amy Klobuchar,8,2019-06-22 06:00:00
"CNN’s Chris Cuomo on Trump Rally: Democrats Right Now Aren’t Able to Pack a 
Stadium Like He Can",https://www.mediaite.com/election-2020/cnns-chris-cuomo-on-trump-rally-democrats-right-now-arent-able-to-pack-a-stadium-like-he-can/,Mediaite.com,3 days ago,Amy Klobuchar,10,2019-06-22 06:00:00
"Explaining Amy Klobuchar, Who Empowers Me Through Fear",https://theslot.jezebel.com/explaining-amy-klobuchar-who-empowers-me-through-fear-1835389978,The Slot - Jezebel,1 day ago,Amy Klobuchar,4,2019-06-22 06:00:00
What is Amy Klobuchar's stance on copper-nickel mining?,https://www.minnpost.com/environment/2019/06/what-is-amy-klobuchars-stance-on-copper-nickel-mining/,MinnPost,1 day ago,Amy Klobuchar,6,2019-06-22 06:00:00
Cuomo to Klobuchar: Why Can't Democrats Pack Stadiums The Way Trump Does?,https://www.realclearpolitics.com/video/2019/06/19/cuomo_to_klobachur_why_cant_democrats_pack_stadiums_the_way_trump_does.html,RealClearPolitics,2 days ago,Amy Klobuchar,7,2019-06-22 06:00:00
"Buttigieg faults Israel on human rights, while Klobuchar, Warren, Harris, 
Booker and de Blasio offer excuses",https://mondoweiss.net/2019/06/buttigieg-klobuchar-excuses/,Mondoweiss,1 day ago,Amy Klobuchar,5,2019-06-22 06:00:00
Amy Klobuchar’s First Act As President Would Be On Climate Change,https://dailycaller.com/2019/06/18/amy-klobuchar-first-act-climate-change/,The Daily Caller,3 days ago,Amy Klobuchar,9,2019-06-22 06:00:00
"2020 Candidates Reveal Some Embarrassing Moments And Amy Klobuchar's Is A 
Doozy",https://www.huffpost.com/entry/amy-klobuchar-democrats-2020-embarrassing-moment_n_5d0cb8bbe4b0aa375f4b05fe,HuffPost,21 hours ago,Amy Klobuchar,3,2019-06-22 06:00:00
"Klobuchar fundraises for Doug Jones following Roy Moore's Senate run 
announcement | TheHill",https://thehill.com/homenews/campaign/449640-klobuchar-fundraises-for-doug-jones-following-roy-moores-senate-run,TheHill,1 day ago,Amy Klobuchar,1,2019-06-22 06:00:00
"Explaining Amy Klobuchar, Who Empowers Me Through Fear",https://theslot.jezebel.com/explaining-amy-klobuchar-who-empowers-me-through-fear-1835389978,The Slot - Jezebel,1 day ago,Amy Klobuchar,2,2019-06-22 12:00:00
What is Amy Klobuchar's stance on copper-nickel mining?,https://www.minnpost.com/environment/2019/06/what-is-amy-klobuchars-stance-on-copper-nickel-mining/,MinnPost,1 day ago,Amy Klobuchar,6,2019-06-22 12:00:00
"Buttigieg faults Israel on human rights, while Klobuchar, Warren, Harris, 
Booker and de Blasio offer excuses",https://mondoweiss.net/2019/06/buttigieg-klobuchar-excuses/,Mondoweiss,1 day ago,Amy Klobuchar,5,2019-06-22 12:00:00
"Klobuchar fundraises for Doug Jones following Roy Moore's Senate run 
announcement | TheHill",https://thehill.com/homenews/campaign/449640-klobuchar-fundraises-for-doug-jones-following-roy-moores-senate-run,The Hill,1 day ago,Amy Klobuchar,4,2019-06-22 12:00:00
"2020 Candidates Reveal Some Embarrassing Moments And Amy Klobuchar's Is A 
Doozy",https://www.huffpost.com/entry/amy-klobuchar-democrats-2020-embarrassing-moment_n_5d0cb8bbe4b0aa375f4b05fe,HuffPost,1 day ago,Amy Klobuchar,3,2019-06-22 12:00:00
"Sen. Klobuchar adds a ‘first 100 days’ list to the pile of presidential 
candidate plans",https://www.washingtonpost.com/politics/sen-klobuchar-adds-a-first-100-days-list-to-the-pile-of-presidential-candidate-plans/2019/06/17/fccb8e6c-915b-11e9-aadb-74e6b2b46f6a_story.html,Washington Post,4 days ago,Amy Klobuchar,10,2019-06-22 12:00:00
"Amy Klobuchar backs 'Green New Deal,' promises executive action on gun 
control in first 100 days",https://www.foxnews.com/politics/amy-klobuchar-promotes-green-new-deal-promises-executive-action-on-gun-control-in-first-100-days,Fox News,3 days ago,Amy Klobuchar,9,2019-06-22 12:00:00
18 Questions With Amy Klobuchar,https://www.nytimes.com/interactive/2019/us/politics/amy-klobuchar-2020-campaign.html,The New York Times,3 days ago,Amy Klobuchar,8,2019-06-22 12:00:00
Amy Klobuchar on her top 3 priorities as president,https://www.pbs.org/newshour/show/amy-klobuchar-on-her-top-3-priorities-as-president,PBS,1 day ago,Amy Klobuchar,1,2019-06-22 12:00:00
Cuomo to Klobuchar: Why Can't Democrats Pack Stadiums The Way Trump Does?,https://www.realclearpolitics.com/video/2019/06/19/cuomo_to_klobachur_why_cant_democrats_pack_stadiums_the_way_trump_does.html,RealClearPolitics,2 days ago,Amy Klobuchar,7,2019-06-22 12:00:00
"Klobuchar fundraises for Doug Jones following Roy Moore's Senate run 
announcement | TheHill",https://thehill.com/homenews/campaign/449640-klobuchar-fundraises-for-doug-jones-following-roy-moores-senate-run,TheHill,1 day ago,Amy Klobuchar,5,2019-06-22 18:00:00
Amy Klobuchar's big idea: extended interview,https://www.nbcnews.com/nightly-news/video/amy-klobuchar-s-big-idea-extended-interview-62248005629,NBC News,3 days ago,Amy Klobuchar,9,2019-06-22 18:00:00
"Explaining Amy Klobuchar, Who Empowers Me Through Fear",https://theslot.jezebel.com/explaining-amy-klobuchar-who-empowers-me-through-fear-1835389978,The Slot - Jezebel,2 days ago,Amy Klobuchar,2,2019-06-22 18:00:00
What is Amy Klobuchar's stance on copper-nickel mining?,https://www.minnpost.com/environment/2019/06/what-is-amy-klobuchars-stance-on-copper-nickel-mining/,MinnPost,2 days ago,Amy Klobuchar,8,2019-06-22 18:00:00
Cuomo to Klobuchar: Why Can't Democrats Pack Stadiums The Way Trump Does?,https://www.realclearpolitics.com/video/2019/06/19/cuomo_to_klobachur_why_cant_democrats_pack_stadiums_the_way_trump_does.html,RealClearPolitics,3 days ago,Amy Klobuchar,10,2019-06-22 18:00:00
"2020 Candidates Reveal Some Embarrassing Moments And Amy Klobuchar's Is A 
Doozy",https://www.huffpost.com/entry/amy-klobuchar-democrats-2020-embarrassing-moment_n_5d0cb8bbe4b0aa375f4b05fe,HuffPost,1 day ago,Amy Klobuchar,1,2019-06-22 18:00:00
Sen. Klobuchar: You have to call out segregationists,https://www.msnbc.com/msnbc/watch/sen-klobuchar-you-have-to-call-out-segregationists-62495813678,MSNBC.com,5 hours ago,Amy Klobuchar,4,2019-06-22 18:00:00
"Buttigieg faults Israel on human rights, while Klobuchar, Warren, Harris, 
Booker and de Blasio offer excuses",https://mondoweiss.net/2019/06/buttigieg-klobuchar-excuses/,Mondoweiss,2 days ago,Amy Klobuchar,7,2019-06-22 18:00:00
Amy Klobuchar on her top 3 priorities as president,https://www.pbs.org/newshour/show/amy-klobuchar-on-her-top-3-priorities-as-president,PBS,2 days ago,Amy Klobuchar,6,2019-06-22 18:00:00
Sen. Amy Klobuchar looks for breakout moment at high-stakes primary debate,http://www.startribune.com/sen-amy-klobuchar-looks-for-breakout-moment-at-high-stakes-primary-debate/511680492/,Star Tribune,35 mins ago,Amy Klobuchar,3,2019-06-22 18:00:00
Amy Klobuchar on her top 3 priorities as president,https://www.pbs.org/newshour/show/amy-klobuchar-on-her-top-3-priorities-as-president,PBS,2 days ago,Amy Klobuchar,5,2019-06-23 00:00:00
"Amy Klobuchar shares her 'big idea' for improving mental health care and 
addiction treatment",https://www.nbcnews.com/nightly-news/video/amy-klobuchar-shares-her-big-idea-for-improving-mental-health-care-and-addiction-treatment-62267461871,NBC News,3 days ago,Amy Klobuchar,9,2019-06-23 00:00:00
"Buttigieg faults Israel on human rights, while Klobuchar, Warren, Harris, 
Booker and de Blasio offer excuses",https://mondoweiss.net/2019/06/buttigieg-klobuchar-excuses/,Mondoweiss,2 days ago,Amy Klobuchar,7,2019-06-23 00:00:00
What is Amy Klobuchar's stance on copper-nickel mining?,https://www.minnpost.com/environment/2019/06/what-is-amy-klobuchars-stance-on-copper-nickel-mining/,MinnPost,2 days ago,Amy Klobuchar,8,2019-06-23 00:00:00
"2020 Candidates Reveal Some Embarrassing Moments And Amy Klobuchar's Is A 
Doozy",https://www.huffpost.com/entry/amy-klobuchar-democrats-2020-embarrassing-moment_n_5d0cb8bbe4b0aa375f4b05fe,HuffPost,1 day ago,Amy Klobuchar,3,2019-06-23 00:00:00
Cuomo to Klobuchar: Why Can't Democrats Pack Stadiums The Way Trump Does?,https://www.realclearpolitics.com/video/2019/06/19/cuomo_to_klobachur_why_cant_democrats_pack_stadiums_the_way_trump_does.html,RealClearPolitics,3 days ago,Amy Klobuchar,10,2019-06-23 00:00:00
Sen. Amy Klobuchar looks for breakout moment at high-stakes primary debate,http://www.startribune.com/sen-amy-klobuchar-looks-for-breakout-moment-at-high-stakes-primary-debate/511680492/,Star Tribune,6 hours ago,Amy Klobuchar,2,2019-06-23 00:00:00
